RPS_Number,StructureName,Description,StreetNumber,StreetAddress,Townland,NIAH_Ref,RMP_REF,Lat,Long
367,Knocksedan Bridge,Large single arch stone bridge over river with footpaths at each side,,Naul Road,Knocksedan/Brazil,11342001,DU011-028,53.4573906237903,-6.26686707706085
369,Knocksedan House,"Three-bay three-storey 18th century house, Out-offices",,Naul Road,Knocksedan,11342004,,53.4557302427129,-6.26631729933776
425,Sonas,One of pair of semi-detached two-storey two-bay redbrick houses,,Dublin Road,Malahide,,,53.4500648447448,-6.16029746387837
104,Church (in ruins) & Cross site,Remains of small chapel dated 1710 & graveyard,,Drogheda Road,Naul,11308004,DU004-04504,53.5870744092388,-6.28883550032913
708,Ring Barrows possible,3 conjoined enclosures beside railway line at Green Mount house.,,Clonsilla Road,Kellystown,,DU013-018,53.3823004903553,-6.42190470299906
698,Kennan Bridge,Bridge over Royal Canal,,"Royal Canal, Porterstown Road",Porterstown/Clonsilla,11361004,,53.3795675852025,-6.40473947113389
509,Smyth's Public House,"House, Barns & Out-offices",,Donabate Village,Donabate,11336022,,53.4851633464383,-6.15117652266871
510,Station Masters House,Former Station Masters House,,Donabate Village,Beaverstown (Donabate),,,53.4855600078786,-6.15145823304291
511,Donabate Railway Station,"Railway Station, Signal Box & Pedestrian Bridge",,Donabate Village,Beaverstown (Donabate),11336015 & 11336018,,53.4857976068803,-6.15144789537447
126,Mound,"Semi-circular mound, 1.5m high, cut by field boundary",,Adamstown Road,Garristown,,DU003-005,53.5626637332531,-6.38034954792651
467,Ring-ditch possible site,Earthwork site,,,Saintdoolaghs,,DU015-011,53.414301832842,-6.17352382197933
601,Ringfort,Earthwork,,off Clonshaugh Road,Middletown,,DU015-008,53.4209037910532,-6.20277377145382
607,Lady Well,"Site of Holy Well, in field to south of Lane.",,Stockhole Lane,Cloghran (Coolock),,DU014-010,53.4306892514249,-6.22433636914554
610,Ringfort site,Earthwork site,,Naul Road,Cloghran (Swords),,DU011-046,53.4352986796353,-6.23554998378185
631,Dwelling,Earthwork,,Cooks Road,Forrest Great,,DU011-044,53.4404817268462,-6.25824954801663
630,Chapel site & burial ground,Ecclesiastical remains,,Killeck Lane,Forrest Great,,DU011-04201,53.4461060882469,-6.26710253153334
629,Ringfort site,Earthwork,,Naul Road,Forrest Great,,DU011-043,53.4392375069029,-6.26493692074426
538,Church & St. Kenny's Well,Site of Church & Holy Well,,in grounds of St. Ita's Hospital,Portraine Demesne,,DU012-00901 +-00902,53.4838186697076,-6.10845006459552
503,Earthwork site,Earthwork,,Corballis Road,Corballis,,DU012-019,53.4767594327487,-6.14672241873133
497,Ringfort possible site,Earthwork,,off Portrane Road,Lanestown,,DU012-006,53.4781312324036,-6.17090544164587
498,Ringfort possible site,Earthwork,,Kilcrea Road,Kilcrea,,DU012-017,53.4774154008104,-6.16455667222619
485,Ring-ditch,Earthwork,,off N1 Road,Lissenhall Little (Swords),,DU012-003,53.4838367402968,-6.20519441971893
486,Ringfort possible site,Earthwork,,N1 Road,Lissenhall Little,,DU012-002,53.485574976056,-6.20057469875612
343,Ringfort site possible,Earthwork,,,Lissenhall Great,,DU012-015,53.4695633953191,-6.20507948621483
377,Dwelling Site,Earthwork,,off Rathbeale Road,Rathbeal,,DU011-015,53.4664401664276,-6.26412681390646
378,Fortifications possible,Earthwork,,off Rathbeale Road,Rathbeal (Swords),,DU011-016,53.4669307005425,-6.26187452084903
616,Dubber Castle,Site of Castle,,Dubber Lane,Dubber,,DU014-018,53.4142088376332,-6.30056682161765
622,Enclosure,Earthwork,,off Ashbourne Road,Coldwinter,,DU014-015,53.4119803360612,-6.31736306536029
681,Castle 'Site of',Archaeological site,,Ballycoolin Road,Cappoge,,DU014-027,53.3976253771509,-6.33786305379903
677,Earthwork Unclassified,Earthwork,,,Ballycoolen,,,53.4050067713205,-6.35494011266666
675,Enclosure(s) Site,Enclosures & souterrain possible.,,Rathoath Road,Cloghran,,DU014-014,53.4140280845481,-6.35532395551711
620,Ringfort possible site,Earthwork,,,Newtown (Finglas),,DU014-007,53.4218745759801,-6.31269311138033
667,"Earthwork ""site of""",Earthwork,,,Kilmartin,,DU013-003,53.4332669983039,-6.39144948671508
732,Habitation Site,Earthwork,,,Diswellstown,,DU017-010,53.36656248591,-6.38209870715239
730,Ring ditch,Earthwork beside St. Mochta's Church,,Luttrellstown Road,Porterstown,,DU017-005,53.3711916921394,-6.40504133839839
721,Sunday Well,Holy Well,,Barnshill Cross Road,Laraghcon,,DU017-017,53.3600613641058,-6.4496907384547
722,"Castle ""Site of """,Archaeological site,,Lucan Road,Laraghcon (Lucan),,DU017-018,53.3608778011788,-6.44513243521778
689,Cemetery,Archaeological site,,River Road,Castleknock,,DU014-034,53.3831825370403,-6.35606074927531
108,Seamus Ennis Centre,Curved eight-bay thatched structure,,Main Street,Naul,,,53.586160710914,-6.28976852308965
66,,One of two pairs of semi-detached mid-19th century houses,1,"The Bower, Fancourt",Balbriggan,,,53.6077901377613,-6.169449057415
68,,One of two pairs of semi-detached mid-19th century houses,3,"The Bower, Fancourt",Balbriggan,,,53.6075794261697,-6.16858688013468
743,,"Terrace of single-storey, three-bay cottages",5,"Sandpits Cottages, Luttrellstown Rd",Castleknock,11362054,,53.367877849115,-6.37557900335876
351,Swords Castle,"Remains of Episcopial Manor, terminates north end of Main St. Set in town park",,Main Street,Townparks (Swords),,DU011-03401,53.4599695941473,-6.22056526338198
564,Harbour Master's Office (Former),Five-bay two-storey structure at end of pier,,West Pier,Howth,11359035,,53.3923919256612,-6.06954503171294
568,St. Mary's Abbey (in ruins),"Church in ruins, incl belfry and graveyard",,Abbey Street,Howth,11359010,DU015-029,53.3876135004347,-6.06609197410166
574,,External front façade only of three-bay single-storey vernacular house.,20,Main Street,Howth,,,53.3845181450122,-6.06568602686781
597,Church of the Assumption (R.C.),Late 19th century Roman Catholic church with bell tower,,Main Street,Howth,11359024,,53.3848336965594,-6.06458073716788
575,St. Fintan's Church (in ruins) & Graveyard,Remains of church & graveyard,,Carrickbrack Road,Sutton South,11358033,DU015-03102,53.3776828410529,-6.09082263736843
144,Enclosure site,Earthwork,,Naul Road,Brownscross,,DU007-005,53.5316852291699,-6.32890501251446
155,Church (in ruins) & Graveyard,Remains of large medieval church & graveyard which is still in use,,Main Street,Ballyboghill,11321001,DU007-01001 +-01002,53.5237633363648,-6.26993673847415
156,Enclosure Site,Earthwork,,Naul Road,Ballyboghill,,DU007-011,53.527201160453,-6.26682114146867
659,Ringfort (Rath/Cashel),"Platform type ringfort (46m in diameter), surrounded by deep ditch",,,Dunmucky,,DU011-008,53.4672166145291,-6.3509757821427
676,Field System Site,Earthwork,,,Goddamendy,,DU013-007,53.4165645123273,-6.36740909456049
663,Kilshane Church (in ruins) & Holy Well,"Ecclesiastical remains, church possible, graveyard, holy well",,off N2 (Ashbourne) Road,Kilshane,,DU014-012,53.4185477960066,-6.33035995201829
619,Ringfort (Rath/Cashel) Enclosure(s) site,Earthwork,,,Newtown (Finglas),,DU014-00601 + -00602,53.4202290278608,-6.31570353903135
459,St. Doolaghs Church & Well & St. Catherine's Well,"Ecclesiastical Remains, Church, Graveyard, Cross and Holy Well (x2)",,Malahide Road,Saint Doolaghs,11350016 & 11350017,DU015-00901 to 00906,53.4152141813143,-6.17913100716121
444,St. Patrick's Well,Holy Well,,off Coast Road,Robswall (Malahide),,DU012-038,53.4410537025286,-6.12844836012505
501,Tidal Mill Possible,Stone remains of mill marked on Rocque map of 1756,,off Kilcrea Road,Kilcrea,,DU012-018,53.4741003721851,-6.15908981520813
508,St. Patrick's Church of Ireland Church,"18th century Church, remains of square pre-1700 tower, memorial slab & graveyard",,The Square,Donabate,11336013,DU012-005--,53.4856612280722,-6.15442458366101
519,Chapel site,Archaeological site,,Burrow Lane,Burrow Portraine,,DU008-028,53.5003494495926,-6.12117451727849
520,St. Machubd's Well,Holy Well - Now in rear garden of recently renovated house,,Burrow Lane,Burrow Portraine,,DU008-029,53.4991629902862,-6.12034253298508
528,,"Three-bay single-storey redbrick terraced cottages, formerly staffing quarters of St. Ita's Hospital",39,Red Square,Portrane,,,53.4930653604184,-6.11209648238476
530,,"Three-bay single-storey redbrick terraced cottages, formerly staffing quarters of St. Ita's Hospital",41,Red Square,Portrane,,,53.4929395372108,-6.11212940730803
532,,"Three-bay single-storey redbrick terraced cottages, formerly staffing quarters of St. Ita's Hospital",43,Red Square,Portrane,,,53.4928145107822,-6.11212270829192
536,St. Ita's Hospital Complex,Extensive 19th century mental hospital complex (of around 100 structures including 2 chapels),,,Portraine Demesne,11330001 & 11330002,,53.4872644580849,-6.11263819205058
716,Church (in ruins),Ruined rubble stone church,,The Avenue,St. Catherine's Park (Leixlip),,DU017-003,53.3651919128655,-6.47198404639688
56,Former Foresters Hall,Detached house with mouldings to front elevation,17,Hampton Street,Balbriggan,11305032,,53.6079486887065,-6.18120329084526
25,The Harvest Inn,Façade only of Public House,32-34,Drogheda Street,Tankardstown (Balbriggan),,,53.6108738898993,-6.18560967677429
21,,Two-storey corner building,13,Drogheda Street,Balbriggan,,,53.6104939018086,-6.18406281825386
195,,Three-bay single-storey thatched dwelling,5,Convent Lane,Townparks (Skerries),11311025,,53.5798228819397,-6.10818821983255
211,,Three-bay single-storey terraced house with decorative external plasterwork,5,New Street,Skerries,11311027,,53.5788548903529,-6.11014670330292
221,,Terrace of eleven buildings - No. 8 is three-bay two-storey house with oriel window,8,Holmpatrick Terrace,Skerries,,,53.5735502647314,-6.10235770583118
219,,Terrace of eleven buildings - No. 6 is three-bay two-storey house with oriel window,6,Holmpatrick Terrace,Skerries,,,53.5733801804047,-6.10214647896818
217,,Terrace of eleven buildings - No. 4 is one of three three-bay single-storey houses,4,Holmpatrick Terrace,Skerries,,,53.5732257165978,-6.10193455399213
222,,Terrace of eleven buildings - No. 9 is three-bay single-storey house,9,Holmpatrick Terrace,Skerries,,,53.5736798253109,-6.1023868704171
220,,Terrace of eleven buildings - No. 7 is three-bay single-storey house,7,Holmpatrick Terrace,Skerries,,,53.5735228960314,-6.10218380597278
218,,Terrace of eleven buildings - No. 5 is one of three three-bay single-storey houses,5,Holmpatrick Terrace,Skerries,,,53.5733473982787,-6.10195969083135
216,,Terrace of eleven buildings - No. 3 is one of three three-bay single-storey houses,3,Holmpatrick Terrace,Skerries,,,53.5731825902371,-6.10175260633061
214,,Terrace of eleven buildings - No. 1 is one of pair of two-bay two-storey houses,1,Holmpatrick Terrace,Skerries,,,53.5730647084682,-6.10154779389468
215,,Terrace of eleven buildings - No. 2 is one of pair of two-bay two-storey houses,2,Holmpatrick Terrace,Skerries,,,53.5730770867241,-6.10174931175519
686,Elm Green,"Five-bay two-storey over basement 19th century house, now clubhouse of Elmgreen Golfcourse",,Dunsink Lane,Dunsink,11354007,,53.3869316168927,-6.34896398129581
770,,one of six Semi-Detached Houses east of St. Brigid's Church,3,Castleknock Road,Castleknock,,,53.3737905144068,-6.36344202408027
409,Garda Station,Group of twelve terraced houses - No1 & 2 are interlinked semi-detached two-bay two-storey former houses now in use as garda station,1 & 2,St. James's Terrace,Malahide,11344001,,53.4510716195359,-6.15193846374844
403,,Group of six sem-detached three-bay three-storey 19th century houses incl railings & gates,2,"Windsor Terrace, Church Road",Malahide,11344027,,53.4498168823999,-6.15286955043393
429,,One of terrace of four pairs of semi-detached redbrick houses built in 1859,2,"Carlisle Terrace, Church Road",Malahide,11344048,,53.4496006450904,-6.15377587723979
428,,One of terrace of four pairs of semi-detached redbrick houses built in 1859,1,"Carlisle Terrace, Church Road",Malahide,11344048,,53.4497133973241,-6.15379970543539
402,,Group of six sem-detached three-bay three-storey 19th century houses incl railings & gates,1,"Windsor Terrace, Church Road",Malahide,11344027,,53.4499750786149,-6.15295078963721
408,Malahide Library,Redbrick Carnegie Library with dutch-billy gable incl front railings & gates,,The Mall,Malahide,11344002,,53.4506060970467,-6.15243440027106
389,St. Sylvester's Catholic Church,19th century Catholic Church & Parish Hall,,Dublin Road,Malahide,11344010,DU012-02301 to -02303,53.4509146374068,-6.15497430873997
411,,Group of twelve mid 19th century terraced houses - No. 4 is two-bay three-storey house,4,St. James's Terrace,Malahide,11344001,,53.4513121994223,-6.15212831931515
418,,Group of twelve mid 19th century terraced houses - No. 11 is two-bay two-storey house,11,St. James's Terrace,Malahide,11344001,,53.4518173921361,-6.15201265119979
533,,"Three-bay single-storey redbrick terraced cottages, formerly staffing quarters of St. Ita's Hospital",44,Red Square,Portrane,,,53.4927247988243,-6.11237794958648
534,,"Three-bay single-storey redbrick terraced cottages, formerly staffing quarters of St. Ita's Hospital",45,Red Square,Portrane,,,53.4927515441357,-6.11266861390089
527,,"Three-bay single-storey redbrick terraced cottages, formerly staffing quarters of St. Ita's Hospital",38,Red Square,Portrane,,,53.4931201656652,-6.11232758506446
529,,"Three-bay single-storey redbrick terraced cottages, formerly staffing quarters of St. Ita's Hospital",40,Red Square,Portrane,,,53.4930021683851,-6.11231232119106
531,,"Three-bay single-storey redbrick terraced cottages, formerly staffing quarters of St. Ita's Hospital",42,Red Square,Portrane,,,53.4928888871391,-6.11232385259198
526,,"Three-bay single-storey redbrick terraced cottages, formerly staffing quarters of St. Ita's Hospital",37,Red Square,Portrane,,,53.4933265852513,-6.11246095663676
524,,"Three-bay single-storey redbrick terraced cottages, formerly staffing quarters of St. Ita's Hospital",35,Red Square,Portraine,,,53.4933380658949,-6.11270507712571
525,,"Three-bay single-storey redbrick terraced cottages, formerly staffing quarters of St. Ita's Hospital",36,Red Square,Portrane,,,53.4932052611307,-6.11256703886546
462,Milestone,Cast-iron milestone in entrance wall to Lime Hill House,,Malahide Road,Saintdoolaghs,11350029,,53.4137787126922,-6.17901133643554
360,St. Columba's Church of Ireland Church,"19th century church plus ecclesiastical remains, Round Tower, Graveyard, Whetstone, Cross, Sheela-na-gig",,Church Road,Swords Glebe (Swords),11343007,DU011-03402 to 03411,53.4572412976943,-6.22458863859442
357,Old Borough School,Nine-bay two-storey former national school,,Main Street,Swords Demesne,11343014,,53.4562981743946,-6.22204782935727
107,Watermill,Former Naul Mill complex,,Drogheda Road,Naul,11308002,DU004-04501,53.5875676241851,-6.29353821703731
278,,Thatched Dwelling.,6,Chanel Road,Rush,2791/30,,53.5206160436557,-6.10613758942855
137,Potential Site,Earthwork,,Ashgrove Road,Jordanstown,,,53.5295914873553,-6.34171635512453
114,Ringfort possible site,Earthwork,,Naul Road,Loughmain/Cabinhill,,DU004-011,53.5742215515111,-6.28689488225797
6,St. Mary's Church,"Roman Catholic Church, Graveyard, Enclosure & Gates",,The Square,Commons (Balscadden),11304008,,53.6183308753953,-6.23137692346369
650,Ruins of Mountstuart House,Remains of house & dwellings site (low earthworks),,,Mountstuart,,DU011-00601 + -00602,53.478082485847,-6.29473566332519
145,Clonmethan Glebe,Early 19th century former glebe house,,Naul Road,Glebe Clonmethan (Oldtown),11320003 & 11320005,,53.5296541286249,-6.32215233182207
505,Vernacular House & Former Forge,"House, forge, wheel shoeingstone & stone trough",,Hearse Road,Donabate,11336026,,53.4812138744137,-6.15873076781528
571,Renaissance House,"Former Roman Catholic Chapel, now in use as offices",,Church Street,Howth,11359017,,53.3862617441276,-6.06629740360022
353,Accord,Former Residence New Borough Male School,,Seatown Road,Townparks (Swords),11335004,,53.4601600643218,-6.21715951860972
354,Swords Youth & Resource Centre,Six-bay two-storey former New Borough Male School,,Seatown Road,Townparks (Swords),11343005,,53.4602607470854,-6.21673699107269
34,Old Mill Bridge,Road bridge over River Delvin,,Old Mill Road,Coolfores,11303001,,53.6013411346148,-6.27181325743854
101,Reynoldstown House,"House, Lodge, Gates & Piers",,Naul Road,Reynoldstown,11308006 & 11308008,,53.5946458417094,-6.27146985718002
102,Naul House,Fine stone 19th century house and outbuildings,,Naul Road,Naul,,,53.5914905185511,-6.27720205032758
111,"Dam, Weirs & Valve Tower",Associated with reservoir,,"Moonlawn Lane, Off Naul Road",Hynestown,,,53.5804856743463,-6.27296630960154
110,Reservoir,Man-made reservoir,,Lecklinstown Lane,Hynestown,,,53.5793957156595,-6.27601825002609
560,Mariner's Hall (Former),"Five-bay Howth stone structure, former church",,West Pier,Howth,11359038,,53.3913305711258,-6.07072165564805
562,Lifeboat Station (Former),Single-bay gable-fronted boathouse with slipway to rear,,West Pier,Howth Demesne,,,53.3918690467939,-6.06995254545344
563,Coastguard Station (Former),Two-bay two-storey structure with oriel window near end of pier,,West Pier,Howth Demesne,11359037,,53.3921419656611,-6.06962367047293
559,Howth Station,"Railway Station, Signal Box",,Harbour Road,Howth Demesne,11359004 & 11359001,,53.3889774800479,-6.07421647811061
558,Station Masters House,Former Station Masters House,,Harbour Road,Howth,,,53.3888691037686,-6.07508707392555
566,Burial Mound site,Earthwork,,Harbour Road,Howth,,DU015-02801 + -02802,53.3884555430979,-6.07187568471321
567,Former Courthouse,Four-bay single-storey former courthouse,,Harbour Road,Howth,11359006,,53.3882726324722,-6.07054353224412
561,Milestone,Cast-iron milestone in granite setting set into front wall of St. Lawrence Quay apartment block,,Harbour Road,Howth,,,53.3876795178889,-6.06759169430306
565,Lighthouse,19th century three-torey granite ashlar lighthouse with two-storey lighthouse keepers house attached,,East Pier,Howth,11359034,,53.3933508586645,-6.06670994518274
596,Howth Garda Station,"Three-bay three-storey over basement former house, now used as garda station",,Howth Terrace,Howth,11359009,,53.3873135120534,-6.06896886353819
595,Howth Harbour,19th century granite piers and seawalls,,,Howth,11359041,,53.3914931138783,-6.06289075803764
600,Drumleck,19th century Jameson house,,Ceanchor Road,Censure (Howth),,,53.3627554540165,-6.07833732710981
599,The Tansey,18th century gentleman's residence,,Ceanchor Road,Censure (Howth),,,53.3633702810789,-6.07975253404272
593,Eskeragh,Tudor Revival style red brick house,18,Burrow Road,Burrow (Howth),11358018,,53.3920367199895,-6.10219379878561
544,St. Peter and Paul's Church (RC),19th century Church & single-storey structures adjoining (former Boy's & Girl's National Schools),,Strand Road,Baldoyle,11358038,,53.3991966175781,-6.1271800474214
570,Martello Tower,"19th century circular military stone martello tower overlooking Howth Harbour, accessed from Abbey Street.",,off Abbey Street,Howth,11359033,DU016-00202,53.3876643043157,-6.06362308267395
787,Apsley,19th century L-shaped house,25,Holmpatrick,Townparks (Skerries),,,53.5745490727338,-6.10361708362287
789,Belcamp Hutchinson,"18th century five-bay three-storey house, walled garden and gatelodges",,"Carr's Lane, off Malahide Road",Belcamp,,,53.4098110000257,-6.1831703266157
790,Bohomer,"18th century five-bay two-storey house, gatelodge, walled garden and outbuildings",,"Malahide Road,",Bohammer (St. Doolaghs),11350011,,53.4177713677029,-6.17964635526998
797,Craigview,One of pair of semi-detached mid-19th century houses,,Claremont Road,Quarry (Howth),,,53.3917615781764,-6.08831206293883
798,Vernacular House,19th century two-storey three-bay vernacular house,,Turvey Avenue,Beaverstown (Donabate),,,53.4863038313775,-6.1549119299045
796,Glengyle,One of pair of semi-detached mid-19th century houses,,Claremont Road,Quarry (Howth),,,53.3917283607335,-6.08810963138057
786,Vernacular House & Outbuildings,Unusual vernacular house with half-hipped roof and outbuilding complex,,Lispopple Cross Roads,Lispopple (Swords),,,53.4839315796023,-6.28538912408909
785,The Old Barracks,19th century two-storey five-bay former RIC Barracks,,Main Street,Garristown,11313009,,53.5676799759428,-6.382871398167
791,Roganstown Bridge,Historic five-arch stone bridge,,Naul Road,Roganstown (Swords),11327003,DU011-082,53.4884347534163,-6.27044695153475
793,Roxboro,Mid 19th century villa-type structure with veranda,,Old Carrickbrack Road,Howth,,,53.3668806179663,-6.06937074333967
788,Former Signalman's House,Two-storey 19th century red-brick house,,"Howth Junction DART Station, Kilbarrack Road",Kilbarrack Upper,,,53.3903822803205,-6.15695230393549
792,Springhill,Early 19th century house and stone outbuildings,,"Limekiln Lane, off Malahide Road",Springhill (St. Doolaghs),11350013,DU015-056,53.4158575332638,-6.19049417408932
794,St. Dominic's Convent,"Original 19th century house (now convent), entrance avenue & walled garden only",,"Santa Sabina, Greenfield Road",Burrow (Sutton),11358001,,53.3868233150507,-6.0998088585277
795,St. Mary's,"Early 20th century building, former Christian Brother Retirement Home",,Dublin Street,Baldoyle,11358041,,53.3962709558805,-6.12813368582512
784,Thornton Hall,"19th Century three bay, two-storey over basement house",,,Thorntown (Kilsallaghan),,,53.4701901304182,-6.33692203177988
799,Vernacular Building,Mud-walled vernacular structure with small loft window & stone outbuilding,,Leckinstown Lane,Kitchenstown (Naul),,,53.5782760608885,-6.2556323379991
800,White Hart House (incl Carria Geal),"17th century house, sub-divided into two properties - White Hart House & Carria Geal)",,White Hart Lane,Stephenstown (Balbriggan),,DU005-054,53.596351342806,-6.19107838904793
739,,"Terrace of single-storey, three-bay cottages",1,"Sandpits Cottages, Luttrellstown Rd",Castleknock,11362054,,53.3679609166827,-6.37627989897561
740,,"Terrace of single-storey, three-bay cottages",2,"Sandpits Cottages, Luttrellstown Rd",Castleknock,11362054,,53.3675120826961,-6.37632805159071
746,,"Terrace of single-storey, three-bay cottages",8,"Sandpits Cottages, Luttrellstown Rd",Castleknock,11362054,,53.3674786672041,-6.37503849468608
744,,"Terrace of single-storey, three-bay cottages",6,"Sandpits Cottages, Luttrellstown Rd",Castleknock,11362054,,53.3674678744677,-6.37547731701565
742,,"Terrace of single-storey, three-bay cottages",4,"Sandpits Cottages, Luttrellstown Rd",Castleknock,11362054,,53.3674881395203,-6.37591863477094
741,,"Terrace of single-storey, three-bay cottages",3,"Sandpits Cottages, Luttrellstown Rd",Castleknock,11362054,,53.3678738384252,-6.37594411365628
748,Castleknock Castle (in ruins),"Motte and Bailey, Castle, Well (2), graveyard",,"Castleknock College, College Road",Castleknock,11362021 & 11362017,DU017-01201 to - 01204,53.3679749015167,-6.37002241198426
745,,"Terrace of single-storey, three-bay cottages",7,"Sandpits Cottages, Luttrellstown Rd",Castleknock,11362054,,53.3678811983467,-6.37483125818088
760,White's Gates,Cast-iron gates to Phoenix Park,,Phoenix Park,Castleknock,,,53.3660999286499,-6.3516238252785
759,White's Gatelodge,Single-storey gatelodge of Phoenix Park,,"Phoenix Park, White's Road",Castleknock,,,53.3666365824903,-6.35169029626254
766,Village House,one of six Semi-Detached Houses east of St. Brigid's Church,,Castleknock Road,Castleknock,,,53.3732485285933,-6.36295610637424
693,Longford Bridge,Stone single-arched bridge over Royal Canal at Ashtown Railway Station.,,"Royal Canal, Ashtown Road",Ashtown,11362066,,53.3755129311787,-6.33270217193642
692,Mill Pond,Associated with Former Polish Mill at Ashtown,,Ashtown Road,Ashtown,,,53.3753792558374,-6.33330822898953
691,Mill,Former mill on bank of Royal Canal at Ashtown,,Ashtown Road,Ashtown,11362067,,53.3749566347864,-6.33315511268019
767,Post Office House,one of six Semi-Detached Houses east of St. Brigid's Church,,Castleknock Road,Castleknock,,,53.3733609271674,-6.36238723312425
189,Martello Tower,19th century circular military stone martello tower,,"Harbour Road, Red Island",Townparks (Skerries),11311005,DU005-018,53.5847319362635,-6.10236514647474
186,,One of terrace of four two-bay two-storey houses,29,Harbour Road,Skerries,,,53.5853218542729,-6.10433796260795
185,,One of terrace of four two-bay two-storey houses,28,Harbour Road,Skerries,11311004,,53.5851863041187,-6.10445875388019
188,,One of terrace of four two-bay two-storey houses (excluding bay window),31,Harbour Road,Skerries,,,53.5853492396352,-6.1038835208883
187,,One of terrace of four two-bay two-storey houses,30,Harbour Road,Skerries,,,53.5851917749817,-6.1040412582502
604,Thatched Dwelling,"Three-bay single-storey thatched dwelling, on west side of road, with extension to north end",,Swords Road,Collinstown,11349003,,53.4165766597869,-6.23938748047144
488,Enclosure,Earthwork,,"Batter Lane, off N1 Road",Belinstown,,DU007-036,53.4927879297039,-6.21109557718506
651,Ringfort possible site,Earthwork,,off Rowans Road,Rowans Big,,DU004-017,53.5676919171177,-6.21507803580455
592,Sutton Methodist Church,Limestone Methodist church with corner spire,,junction of Howth Road & Church Road,Burrow (Howth),11358005,,53.389723302948,-6.10471538081103
594,St. Mary's Church (C of I),Gothic-style 19th century Church of Ireland church with spire,,Howth Road,Howth Demesne,,,53.3882888281848,-6.07893364249349
223,,Terrace of eleven buildings - No. 10 is one of pair of two-bay two-storey houses,10,Holmpatrick Terrace,Skerries,,,53.5737146607505,-6.10255350533739
224,,Terrace of eleven buildings - No. 11 is one of pair of two-bay two-storey houses,11,Holmpatrick Terrace,Skerries,,,53.5738399594009,-6.10247873302899
495,Former Lodge to Newbridge House,"Three-bay single-storey house, at gates on west edge of Newbridge Demesnse",,"Newbridge Ave, off The Square",Newbridge Demense (Donabate),,,53.4848770629899,-6.15707302792686
621,Enclosure,Earthwork,,R122 Road,Dubber,,DU014-017,53.4131696166502,-6.3061180475338
341,Lissenhall Bridge,Stone bridge over Broadmeadow River,,Estuary Road,Lissenhall (Swords),11335019,DU011-081,53.4711449863162,-6.21237784326924
340,Balheary Bridge,Stone bridge over Broadmeadow River,,River Ward Park,Balheary (Swords),11335018,DU011-081,53.470149848441,-6.21272303320172
774,Martello Tower,19th century circular military stone martello tower,,,Shenick's Island,11311040,DU005-033,53.5734895375251,-6.08562024233247
542,"""Tower House""",Former Martello Tower adapted to residental use,,Quay Road,Quay (Portrane),,DU012-010,53.4899922197229,-6.09690802672977
